"uid","namedLocation","domainID","siteID","plotID","plotType","pointID","startDate","boutNumber","eventID","pointCountMinute","targetTaxaPresent","taxonID","scientificName","taxonRank","vernacularName","observerDistance","detectionMethod","visualConfirmation","sexOrAge","clusterSize","clusterCode","identifiedBy","identificationHistoryID"
"6cf4c6cb-351e-4986-819d-409b5867444e","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2023-06-16T11:05Z",1,"BRD.BART.2023.1",4,"Y","WIWR","Troglodytes hiemalis","species","Winter Wren",32,"singing","No","Unknown",1,NA,"KKLAP",NA
"5039cf8d-5ac2-47d0-9d4b-b5a8cdc1529d","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2023-06-16T11:05Z",1,"BRD.BART.2023.1",1,"Y","BRCR","Certhia americana","species","Brown Creeper",22,"singing","No","Unknown",1,NA,"KKLAP",NA
"89ce25bc-7e84-4787-92de-50325b3a7077","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2023-06-16T11:05Z",1,"BRD.BART.2023.1",3,"Y","WBNU","Sitta carolinensis","species","White-breasted Nuthatch",36,"calling","No","Unknown",2,NA,"KKLAP",NA
"8428fedf-6658-477d-9503-80c0397a1348","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2023-06-16T11:05Z",1,"BRD.BART.2023.1",2,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",38,"singing","No","Unknown",1,NA,"KKLAP",NA
"e8452be7-878f-49ac-a20d-f265a240ee7b","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2023-06-16T11:05Z",1,"BRD.BART.2023.1",5,"Y","HETH","Catharus guttatus","species","Hermit Thrush",85,"singing","No","Unknown",1,NA,"KKLAP",NA
"33879cdd-b57a-4f44-977b-21fc61008e41","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2023-06-16T11:05Z",1,"BRD.BART.2023.1",6,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",33,"singing","No","Unknown",1,NA,"KKLAP",NA
"45a30cdc-be41-4de4-9d22-6eebb069f4a6","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2023-06-16T11:05Z",1,"BRD.BART.2023.1",6,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",27,"singing","No","Unknown",1,NA,"KKLAP",NA
"5e993de0-372a-4024-a86e-eb34dfb5bf06","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2023-06-16T11:05Z",1,"BRD.BART.2023.1",2,"Y","BLJA","Cyanocitta cristata","species","Blue Jay",81,"calling","No","Unknown",1,NA,"KKLAP",NA
"d4819350-2d1f-4272-a29e-251a9e473494","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2023-06-16T11:28Z",1,"BRD.BART.2023.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",21,"singing","No","Unknown",1,NA,"KKLAP",NA
"bca1e2ce-c835-4256-bc02-d9aedd17a3bb","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2023-06-16T11:28Z",1,"BRD.BART.2023.1",2,"Y","HETH","Catharus guttatus","species","Hermit Thrush",66,"singing","No","Unknown",1,NA,"KKLAP",NA
"25812b18-3ec2-43e7-9439-08008914e7da","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2023-06-16T11:28Z",1,"BRD.BART.2023.1",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",32,"singing","No","Unknown",1,NA,"KKLAP",NA
"2a9bd62a-d1ad-4c17-a521-ecf3e9a24ce9","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2023-06-16T11:28Z",1,"BRD.BART.2023.1",5,"Y","BLJA","Cyanocitta cristata","species","Blue Jay",53,"calling","No","Unknown",2,NA,"KKLAP",NA
"d3de52a1-acd8-45a6-a891-3219197187c4","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2023-06-16T11:28Z",1,"BRD.BART.2023.1",6,"Y","HAWO","Picoides villosus","species","Hairy Woodpecker",95,"drumming","No","Unknown",1,NA,"KKLAP",NA
"0c7f5247-7ba6-431b-9a42-d75be34d0d6f","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2023-06-16T11:28Z",1,"BRD.BART.2023.1",1,"Y","EAWP","Contopus virens","species","Eastern Wood-Pewee",60,"singing","No","Unknown",1,NA,"KKLAP",NA
"3fd90757-9f6b-4eab-94ac-a1801c3d0fdd","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2023-06-16T11:28Z",1,"BRD.BART.2023.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",29,"singing","No","Unknown",1,NA,"KKLAP",NA
"289f47b3-2fe7-42fd-af09-1aef98b97de0","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2023-06-16T11:43Z",1,"BRD.BART.2023.1",4,"Y","HETH","Catharus guttatus","species","Hermit Thrush",9,"calling","Yes","Unknown",1,NA,"KKLAP",NA
"3aa1036d-9af3-4439-a5d9-2dc620e3283e","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2023-06-16T11:43Z",1,"BRD.BART.2023.1",1,"Y","WBNU","Sitta carolinensis","species","White-breasted Nuthatch",28,"calling","No","Unknown",1,NA,"KKLAP",NA
"7e56ac86-8e81-4eba-93b3-179cb8df4ac3","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2023-06-16T11:43Z",1,"BRD.BART.2023.1",6,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",5,"calling","Yes","Female",1,NA,"KKLAP",NA
"bce3465f-255e-4364-b4e3-0e1d630fec6b","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2023-06-16T11:43Z",1,"BRD.BART.2023.1",5,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",37,"singing","No","Unknown",1,NA,"KKLAP",NA
"d81d5677-d3e2-4e94-ba10-289382f0e58a","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2023-06-16T11:43Z",1,"BRD.BART.2023.1",2,"Y","SWTH","Catharus ustulatus","species","Swainson's Thrush",21,"singing","No","Unknown",1,NA,"KKLAP",NA
"bce20659-2925-41bd-b01d-e5cdb240f2ba","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2023-06-16T11:43Z",1,"BRD.BART.2023.1",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",36,"singing","No","Unknown",1,NA,"KKLAP",NA
"42fd8918-03d0-4304-9bbd-88b91e6e4623","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2023-06-16T11:43Z",1,"BRD.BART.2023.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",23,"singing","No","Unknown",1,NA,"KKLAP",NA
"388e657f-fe1a-40b9-83b8-0ee610ba654c","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2023-06-16T12:00Z",1,"BRD.BART.2023.1",88,"Y","RUGR","Bonasa umbellus","species","Ruffed Grouse",NA,"other aural (e.g. wing beats)","No","Unknown",1,NA,"KKLAP",NA
"13678aab-c087-4326-a1b5-02fdce75e1c1","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2023-06-16T12:00Z",1,"BRD.BART.2023.1",6,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker",77,"drumming","No","Unknown",1,NA,"KKLAP",NA
"d3aa1467-f1dd-4d4a-b417-89dc6f9d20aa","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2023-06-16T12:00Z",1,"BRD.BART.2023.1",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",38,"singing","No","Unknown",1,NA,"KKLAP",NA
"f5f69d8b-3d97-480d-8bf5-0a77cdcde953","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2023-06-16T12:00Z",1,"BRD.BART.2023.1",3,"Y","VEER","Catharus fuscescens","species","Veery",40,"calling and singing","No","Unknown",1,NA,"KKLAP",NA
"b98e7edb-8704-477d-ba1b-f4ac48c583a6","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2023-06-16T12:00Z",1,"BRD.BART.2023.1",1,"Y","HETH","Catharus guttatus","species","Hermit Thrush",44,"singing","No","Unknown",1,NA,"KKLAP",NA
"6117711f-e103-469e-8043-47a6496b1ef3","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2023-06-16T12:00Z",1,"BRD.BART.2023.1",2,"Y","HAWO","Picoides villosus","species","Hairy Woodpecker",113,"drumming","No","Unknown",1,NA,"KKLAP",NA
"4d10dea7-5e21-45d7-b27a-14eb5c060d3b","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2023-06-16T12:00Z",1,"BRD.BART.2023.1",4,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",32,"singing","No","Unknown",1,NA,"KKLAP",NA
"f3a342ac-9330-4ea3-9a11-b069d282885e","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",9,"2023-06-16T12:21Z",1,"BRD.BART.2023.1",1,"Y","VEER","Catharus fuscescens","species","Veery",33,"calling","No","Unknown",1,NA,"KKLAP",NA
"e287cff2-6fbc-49e9-bf28-1117216f8fd8","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",9,"2023-06-16T12:21Z",1,"BRD.BART.2023.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",25,"singing","No","Unknown",1,NA,"KKLAP",NA
"38031b94-2054-4aa6-bdbd-ef77b9a84349","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",9,"2023-06-16T12:21Z",1,"BRD.BART.2023.1",1,"Y","SCTA","Piranga olivacea","species","Scarlet Tanager",16,"singing","No","Unknown",1,NA,"KKLAP",NA
"64385717-a836-4f73-a712-abe52ecc5c80","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",9,"2023-06-16T12:21Z",1,"BRD.BART.2023.1",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",29,"singing","No","Unknown",1,NA,"KKLAP",NA
"9ab20a42-ffc3-4d59-b8eb-531e96f711b5","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",9,"2023-06-16T12:21Z",1,"BRD.BART.2023.1",6,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",11,"singing","No","Unknown",1,NA,"KKLAP",NA
"305da090-f97e-4311-bbef-9d94e4bce00d","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",9,"2023-06-16T12:21Z",1,"BRD.BART.2023.1",2,"Y","EAWP","Contopus virens","species","Eastern Wood-Pewee",78,"singing","No","Unknown",1,NA,"KKLAP",NA
"732829fb-890a-4ec8-bad5-3aff8058b77a","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",9,"2023-06-16T12:21Z",1,"BRD.BART.2023.1",5,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",40,"singing","No","Unknown",1,NA,"KKLAP",NA
"af20c4ef-c5eb-4555-bfa9-d18e35ccc299","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",9,"2023-06-16T12:21Z",1,"BRD.BART.2023.1",2,"Y","BAWW","Mniotilta varia","species","Black-and-white Warbler",27,"singing","No","Unknown",1,NA,"KKLAP",NA
"bc167adb-2278-4145-966b-3c2e1bb901ec","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",9,"2023-06-16T12:21Z",1,"BRD.BART.2023.1",3,"Y","HETH","Catharus guttatus","species","Hermit Thrush",19,"calling","No","Unknown",1,NA,"KKLAP",NA
"d9522954-5011-4309-b54e-f752bcd47981","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",8,"2023-06-16T12:44Z",1,"BRD.BART.2023.1",4,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",11,"calling","Yes","Male",1,NA,"KKLAP",NA
"5b7ae86b-bcf1-4d5b-b9be-eef0a0ec0db8","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",8,"2023-06-16T12:44Z",1,"BRD.BART.2023.1",5,"Y","EAWP","Contopus virens","species","Eastern Wood-Pewee",70,"singing","No","Unknown",1,NA,"KKLAP",NA
"951efeff-3f27-4e84-b071-36fe68818bd5","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",8,"2023-06-16T12:44Z",1,"BRD.BART.2023.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",16,"singing","No","Unknown",1,NA,"KKLAP",NA
"3da67a8a-db8a-4967-8a59-1a25c2ad4809","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",8,"2023-06-16T12:44Z",1,"BRD.BART.2023.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",29,"singing","No","Unknown",1,NA,"KKLAP",NA
"a15a1798-0d4c-42e2-bcc4-a819a9bf884a","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",8,"2023-06-16T12:44Z",1,"BRD.BART.2023.1",3,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",17,"singing","No","Unknown",1,NA,"KKLAP",NA
"6d219eb9-0678-480c-9138-f00245c0b6b0","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",8,"2023-06-16T12:44Z",1,"BRD.BART.2023.1",2,"Y","BAWW","Mniotilta varia","species","Black-and-white Warbler",28,"singing","No","Unknown",1,NA,"KKLAP",NA
"26c01a19-1df6-480d-bf67-21ad881c8492","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",8,"2023-06-16T12:44Z",1,"BRD.BART.2023.1",1,"Y","SWTH","Catharus ustulatus","species","Swainson's Thrush",14,"calling","No","Unknown",1,NA,"KKLAP",NA
"625d4bcd-f401-484a-b7e8-f856f70cb205","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",8,"2023-06-16T12:44Z",1,"BRD.BART.2023.1",1,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",12,"singing","No","Unknown",1,NA,"KKLAP",NA
"70dd57d2-9a6f-4802-93b4-0734e9d3d616","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",7,"2023-06-16T13:06Z",1,"BRD.BART.2023.1",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",44,"singing","No","Unknown",1,NA,"KKLAP",NA
"11bf19bd-1d92-42d5-b130-1d16f2e8139f","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",7,"2023-06-16T13:06Z",1,"BRD.BART.2023.1",1,"Y","HETH","Catharus guttatus","species","Hermit Thrush",53,"singing","No","Unknown",1,NA,"KKLAP",NA
"e29cbc29-1182-4a04-8c24-25a0598b0d4e","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",7,"2023-06-16T13:06Z",1,"BRD.BART.2023.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",25,"singing","No","Unknown",1,NA,"KKLAP",NA
"9ac2c3d0-9887-4a9a-bcf9-63316da74fc0","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",7,"2023-06-16T13:06Z",1,"BRD.BART.2023.1",4,"Y","HAWO","Picoides villosus","species","Hairy Woodpecker",96,"drumming","No","Unknown",1,NA,"KKLAP",NA
"395df31b-2719-48cb-ac92-8cb5af623e76","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",7,"2023-06-16T13:06Z",1,"BRD.BART.2023.1",6,"Y","BCCH","Poecile atricapillus","species","Black-capped Chickadee",29,"calling","No","Unknown",1,NA,"KKLAP",NA
"39e1b005-9487-473a-b834-e874d570dc8c","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",7,"2023-06-16T13:06Z",1,"BRD.BART.2023.1",5,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",42,"singing","No","Unknown",1,NA,"KKLAP",NA
"7895525b-91b9-4cc5-bce1-b1abc93a4267","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",2,"2023-06-19T10:14Z",1,"BRD.BART.2023.1",2,"Y","BLJA","Cyanocitta cristata","species","Blue Jay",38,"calling","No","Unknown",2,NA,"KKLAP",NA
"ff167813-0931-4171-829e-bc2cd0a4b008","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",2,"2023-06-19T10:14Z",1,"BRD.BART.2023.1",5,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",35,"calling and singing","No","Unknown",1,NA,"KKLAP",NA
"13eaaf7a-a5b5-44b0-91a2-d03658b3a05d","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",2,"2023-06-19T10:14Z",1,"BRD.BART.2023.1",6,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",33,"calling","No","Unknown",1,NA,"KKLAP",NA
"7a089645-99af-4f65-98af-2423f99b1208","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",2,"2023-06-19T10:14Z",1,"BRD.BART.2023.1",6,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",20,"singing","No","Unknown",1,NA,"KKLAP",NA
"8132064e-8eb7-49c5-8adb-04fe3d5161ce","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",2,"2023-06-19T10:14Z",1,"BRD.BART.2023.1",1,"Y","WIWR","Troglodytes hiemalis","species","Winter Wren",41,"singing","No","Unknown",1,NA,"KKLAP",NA
"7ce0fb12-e51b-43ef-b9c6-bff6bc2c80cb","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",2,"2023-06-19T10:14Z",1,"BRD.BART.2023.1",4,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker",32,"calling","No","Unknown",1,NA,"KKLAP",NA
"6b313d3f-036f-4366-970b-757ac57a48d9","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",2,"2023-06-19T10:14Z",1,"BRD.BART.2023.1",5,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",37,"singing","No","Unknown",1,NA,"KKLAP",NA
"1ea7812a-c5e1-4790-9566-a61fbaeccae1","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",5,"2023-06-19T10:38Z",1,"BRD.BART.2023.1",1,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",26,"singing","No","Unknown",1,NA,"KKLAP",NA
"4962e7a5-23d9-4ec4-898e-c6c93c7e33d9","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",5,"2023-06-19T10:38Z",1,"BRD.BART.2023.1",1,"Y","WIWR","Troglodytes hiemalis","species","Winter Wren",34,"singing","No","Unknown",1,NA,"KKLAP",NA
"100106d0-edc3-4d25-a6e8-57b7b95fb651","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",9,"2023-06-19T10:55Z",1,"BRD.BART.2023.1",1,"Y","HETH","Catharus guttatus","species","Hermit Thrush",59,"singing","No","Unknown",1,NA,"KKLAP",NA
"cd80daf3-a900-4b80-8896-a5280c318417","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",9,"2023-06-19T10:55Z",1,"BRD.BART.2023.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",21,"singing","No","Unknown",1,NA,"KKLAP",NA
"f7654a7e-cb82-4051-89d7-e4cc45e5473d","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",9,"2023-06-19T10:55Z",1,"BRD.BART.2023.1",6,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",33,"singing","No","Unknown",1,NA,"KKLAP",NA
"8736d9ab-af8a-43de-bffe-b90858881a41","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",9,"2023-06-19T10:55Z",1,"BRD.BART.2023.1",3,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",32,"singing","No","Unknown",1,NA,"KKLAP",NA
"19656f49-f971-4097-b6f2-6ca75c7d96c4","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",8,"2023-06-19T11:13Z",1,"BRD.BART.2023.1",3,"Y","BCCH","Poecile atricapillus","species","Black-capped Chickadee",47,"singing","No","Unknown",1,NA,"KKLAP",NA
"7d0c04f4-c11f-49a6-b6ae-04026701ad61","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",8,"2023-06-19T11:13Z",1,"BRD.BART.2023.1",1,"Y","WIWR","Troglodytes hiemalis","species","Winter Wren",28,"singing","No","Unknown",1,NA,"KKLAP",NA
"00160ba3-c068-4876-8c5f-66d58757e398","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",8,"2023-06-19T11:13Z",1,"BRD.BART.2023.1",5,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker",11,"calling","No","Unknown",1,NA,"KKLAP",NA
"c04f56ab-6066-4952-86ff-3d15d094ae9b","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",8,"2023-06-19T11:13Z",1,"BRD.BART.2023.1",6,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",52,"singing","No","Unknown",1,NA,"KKLAP",NA
"f3216126-5ecc-483e-90e5-3fed4424bb46","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",8,"2023-06-19T11:13Z",1,"BRD.BART.2023.1",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",30,"singing","No","Unknown",1,NA,"KKLAP",NA
"21e86066-149f-48fb-a722-f1118fc2af74","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",7,"2023-06-19T11:31Z",1,"BRD.BART.2023.1",3,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",36,"singing","No","Unknown",1,NA,"KKLAP",NA
"75929935-788c-4bc9-8347-69ee70ae221e","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",7,"2023-06-19T11:31Z",1,"BRD.BART.2023.1",5,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",17,"singing","No","Unknown",1,NA,"KKLAP",NA
"2043a672-a98d-4050-a12c-3862d7a1f364","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",7,"2023-06-19T11:31Z",1,"BRD.BART.2023.1",1,"Y","WIWR","Troglodytes hiemalis","species","Winter Wren",41,"singing","No","Unknown",1,NA,"KKLAP",NA
"55f0ae26-63f9-4c4e-8091-770b7c98cd32","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",7,"2023-06-19T11:31Z",1,"BRD.BART.2023.1",4,"Y","SWTH","Catharus ustulatus","species","Swainson's Thrush",50,"singing","No","Unknown",1,NA,"KKLAP",NA
"1055ae4c-f421-4de4-8d10-da2a8e52cc68","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",7,"2023-06-19T11:31Z",1,"BRD.BART.2023.1",1,"Y","BHVI","Vireo solitarius","species","Blue-headed Vireo",44,"singing","No","Unknown",1,NA,"KKLAP",NA
"4ee56f19-83ed-4bab-8ca6-40f744cdb630","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",4,"2023-06-19T11:45Z",1,"BRD.BART.2023.1",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",51,"singing","No","Unknown",1,NA,"KKLAP",NA
"9433a288-bf88-44ce-8ad3-bc11474b0ef3","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",4,"2023-06-19T11:45Z",1,"BRD.BART.2023.1",1,"Y","SWTH","Catharus ustulatus","species","Swainson's Thrush",48,"singing","No","Unknown",1,NA,"KKLAP",NA
"9659a81d-8871-4187-9e42-882bc575c7c3","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",4,"2023-06-19T11:45Z",1,"BRD.BART.2023.1",3,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",25,"singing","No","Unknown",1,NA,"KKLAP",NA
"a6725101-7eff-4981-a610-62bbcc991185","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",4,"2023-06-19T11:45Z",1,"BRD.BART.2023.1",3,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",34,"singing","No","Unknown",1,NA,"KKLAP",NA
"fb027dc0-c720-4060-a53a-670a7133fd3c","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",4,"2023-06-19T11:45Z",1,"BRD.BART.2023.1",1,"Y","SCTA","Piranga olivacea","species","Scarlet Tanager",39,"singing","No","Unknown",1,NA,"KKLAP",NA
"f5e3aee0-12ea-4a32-8c45-81445c9770bd","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",4,"2023-06-19T11:45Z",1,"BRD.BART.2023.1",1,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",22,"singing","No","Unknown",1,NA,"KKLAP",NA
"5590633d-271f-4209-a84d-d7f815ed5920","BART_082.birdGrid.brd","D01","BART","BART_082","distributed",4,"2023-06-19T11:45Z",1,"BRD.BART.2023.1",1,"Y","BHVI","Vireo solitarius","species","Blue-headed Vireo",13,"singing","No","Unknown",1,NA,"KKLAP",NA
