"uid","namedLocation","domainID","siteID","plotID","plotType","pointID","startDate","boutNumber","eventID","pointCountMinute","targetTaxaPresent","taxonID","scientificName","taxonRank","vernacularName","observerDistance","detectionMethod","visualConfirmation","sexOrAge","clusterSize","clusterCode","identifiedBy","identificationHistoryID"
"7227165b-65f5-4158-8b90-42675e8985a7","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",8,"2019-06-18T10:51Z",1,"BRD.BART.2019.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",56,"singing","No","Unknown",1,NA,"WFREE",NA
"684188b4-8e55-4140-8e8e-24e65a55d44a","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",8,"2019-06-18T10:51Z",1,"BRD.BART.2019.1",1,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",42,"singing","No","Unknown",1,NA,"WFREE",NA
"86137d09-25dc-4ea0-ba29-77c8f1ced1ea","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",8,"2019-06-18T10:51Z",1,"BRD.BART.2019.1",3,"Y","SWTH","Catharus ustulatus","species","Swainson's Thrush",71,"singing","No","Unknown",1,NA,"WFREE",NA
"7b01abee-cbaf-4a48-9f32-7f045ffebd2f","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",7,"2019-06-18T11:18Z",1,"BRD.BART.2019.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",36,"singing","No","Unknown",1,NA,"WFREE",NA
"190155cc-eea8-48cd-9d51-708ab21c4856","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",7,"2019-06-18T11:18Z",1,"BRD.BART.2019.1",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",52,"singing","No","Unknown",1,NA,"WFREE",NA
"52a350d6-e806-4ea2-b835-07c9c88b4a9b","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",7,"2019-06-18T11:18Z",1,"BRD.BART.2019.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",43,"singing","No","Unknown",1,NA,"WFREE",NA
"a10edebf-1245-4714-af21-b1d060bf7730","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",7,"2019-06-18T11:18Z",1,"BRD.BART.2019.1",1,"Y","VEER","Catharus fuscescens","species","Veery",77,"calling","No","Unknown",1,NA,"WFREE",NA
"337c3806-0512-4cb0-9f5e-9dd9d6e48f2c","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",7,"2019-06-18T11:18Z",1,"BRD.BART.2019.1",2,"Y","COYE","Geothlypis trichas","species","Common Yellowthroat",56,"singing","No","Unknown",1,NA,"WFREE",NA
"11bc7673-688a-46e9-9646-b245edbc18a7","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",4,"2019-06-18T11:41Z",1,"BRD.BART.2019.1",1,"Y","RBNU","Sitta canadensis","species","Red-breasted Nuthatch",47,"singing","No","Unknown",1,NA,"WFREE",NA
"66918c85-716f-483d-a056-47a515459832","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",4,"2019-06-18T11:41Z",1,"BRD.BART.2019.1",1,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",39,"singing","No","Unknown",1,NA,"WFREE",NA
"71dc1817-1b32-4ab1-8693-bd38a73f3a08","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",4,"2019-06-18T11:41Z",1,"BRD.BART.2019.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",23,"singing","No","Unknown",1,NA,"WFREE",NA
"148d0cfa-f8b7-408c-b5a4-1ba60a019888","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",4,"2019-06-18T11:41Z",1,"BRD.BART.2019.1",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",62,"singing","No","Unknown",1,NA,"WFREE",NA
"539adcec-a863-4c55-a8dc-504e9f7cb9c3","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",4,"2019-06-18T11:41Z",1,"BRD.BART.2019.1",5,"Y","BLJA","Cyanocitta cristata","species","Blue Jay",74,"calling","No","Unknown",1,NA,"WFREE",NA
"683e9fce-c99b-4705-b1cc-59f406cd9199","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",4,"2019-06-18T11:41Z",1,"BRD.BART.2019.1",3,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",58,"singing","No","Unknown",1,NA,"WFREE",NA
"27e31b81-880d-426b-9ef3-3037d587060f","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",5,"2019-06-18T12:03Z",1,"BRD.BART.2019.1",4,"Y","AMCR","Corvus brachyrhynchos","species","American Crow",83,"calling","No","Unknown",1,NA,"WFREE",NA
"9e94abe7-b90d-44da-b28b-1a8522253edd","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",5,"2019-06-18T12:03Z",1,"BRD.BART.2019.1",1,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",29,"singing","No","Unknown",1,NA,"WFREE",NA
"dea6a9b9-55d4-4437-b522-7fe72c2e0d76","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",5,"2019-06-18T12:03Z",1,"BRD.BART.2019.1",1,"Y","NOPA","Setophaga americana","species","Northern Parula",21,"singing","No","Unknown",1,NA,"WFREE",NA
"91cbdd8f-f61d-4518-94c7-e054293315be","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",5,"2019-06-18T12:03Z",1,"BRD.BART.2019.1",4,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker",42,"drumming","No","Unknown",1,NA,"WFREE",NA
"580c4889-db2c-4379-8c5d-5309b049280a","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",5,"2019-06-18T12:03Z",1,"BRD.BART.2019.1",3,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",66,"singing","No","Unknown",1,NA,"WFREE",NA
"a4d11b5d-8aff-4fda-8cdc-5a1622ccb3f3","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",5,"2019-06-18T12:03Z",1,"BRD.BART.2019.1",5,"Y","UNBI","Aves sp.","class",NA,35,"calling","No","Unknown",1,NA,"WFREE",NA
"8ce520f2-ca3b-44ea-9fe5-3ba674171d93","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",1,"2019-06-18T12:22Z",1,"BRD.BART.2019.1",1,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker",39,"calling","Yes","Female",1,NA,"WFREE",NA
"b8c157ec-966f-4752-9f7f-5ea347b1b711","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",1,"2019-06-18T12:22Z",1,"BRD.BART.2019.1",6,"Y","CORA","Corvus corax","species","Common Raven",327,"calling","No","Unknown",2,NA,"WFREE",NA
"1a443767-8f17-409d-bf64-02cd1aa1c0c1","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",1,"2019-06-18T12:22Z",1,"BRD.BART.2019.1",1,"Y","UNBI","Aves sp.","class",NA,26,"calling","No","Unknown",1,NA,"WFREE",NA
"9bfdf05e-70fd-4d0a-acd9-f52cbce8fba4","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",1,"2019-06-18T12:22Z",1,"BRD.BART.2019.1",3,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker",24,"calling","Yes","Male",1,NA,"WFREE",NA
"b98f053f-86ef-48a5-8126-870c9aaf74a1","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",1,"2019-06-18T12:22Z",1,"BRD.BART.2019.1",4,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",51,"singing","No","Unknown",1,NA,"WFREE",NA
"e74a04b1-6be7-4778-9fe3-29dab7e56e4b","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",1,"2019-06-18T12:22Z",1,"BRD.BART.2019.1",2,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",42,"singing","No","Unknown",1,NA,"WFREE",NA
"65d6c809-6c00-47e1-b761-1512b56b630e","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",1,"2019-06-18T12:22Z",1,"BRD.BART.2019.1",5,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",56,"singing","No","Unknown",1,NA,"WFREE",NA
"612c4439-7053-4251-9dc1-bed114018601","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",1,"2019-06-18T12:22Z",1,"BRD.BART.2019.1",6,"Y","WBNU","Sitta carolinensis","species","White-breasted Nuthatch",58,"calling","No","Unknown",1,NA,"WFREE",NA
"6b2038cf-9157-4e89-b730-8b4e20d05207","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",2,"2019-06-18T12:41Z",1,"BRD.BART.2019.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",53,"singing","No","Unknown",1,NA,"WFREE",NA
"a2ae937a-0850-471d-b9da-61ccf4317982","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",2,"2019-06-18T12:41Z",1,"BRD.BART.2019.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",34,"singing","No","Unknown",1,NA,"WFREE",NA
"5c1a2a69-eb3f-4b04-a7f8-84cc993c833f","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",2,"2019-06-18T12:41Z",1,"BRD.BART.2019.1",6,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",78,"singing","No","Unknown",1,NA,"WFREE",NA
"bc84d489-8100-46f5-8c53-c20778c55f74","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",2,"2019-06-18T12:41Z",1,"BRD.BART.2019.1",2,"Y","BLJA","Cyanocitta cristata","species","Blue Jay",62,"calling","No","Unknown",1,NA,"WFREE",NA
"cb23ef10-9735-431e-a365-bdc6f560a6ba","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",3,"2019-06-18T13:05Z",1,"BRD.BART.2019.1",2,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",46,"singing","No","Unknown",1,NA,"WFREE",NA
"ffc9f007-abe5-4841-b78b-98a8523a6422","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",3,"2019-06-18T13:05Z",1,"BRD.BART.2019.1",3,"Y","UNTH","Turdidae sp.","family",NA,95,"singing","No","Unknown",1,NA,"WFREE",NA
"93840fe5-ea0a-47e0-bc51-52924d21de5f","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",3,"2019-06-18T13:05Z",1,"BRD.BART.2019.1",1,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",46,"singing","Yes","Male",1,NA,"WFREE",NA
"d91dec3d-98b8-4cfa-b0f7-0792194ae993","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",3,"2019-06-18T13:05Z",1,"BRD.BART.2019.1",4,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",54,"singing","No","Unknown",1,NA,"WFREE",NA
"2c4ad5b8-30f5-48c5-9bd2-cbcf29784479","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",6,"2019-06-18T13:30Z",1,"BRD.BART.2019.1",3,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker",59,"drumming","No","Unknown",1,NA,"WFREE",NA
"abef3827-4d3d-4ef3-8b2d-ddbf7993e8f6","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",6,"2019-06-18T13:30Z",1,"BRD.BART.2019.1",1,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",38,"singing","No","Unknown",1,NA,"WFREE",NA
"bb9d6bce-0ef6-4ad8-b0c9-906e43cbc390","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",6,"2019-06-18T13:30Z",1,"BRD.BART.2019.1",1,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",46,"singing","No","Unknown",1,NA,"WFREE",NA
"e9c2fa2c-3941-4f33-8071-a9298e2f3c2b","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2019-06-19T10:32Z",1,"BRD.BART.2019.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",43,"calling","No","Unknown",1,NA,"WFREE",NA
"bb0c6670-5675-49ea-a5f3-25b4376bcf38","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2019-06-19T10:32Z",1,"BRD.BART.2019.1",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",27,"singing","No","Unknown",1,NA,"WFREE",NA
"2a399a7c-e0bf-4d38-8368-4bd0a6ecb32e","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2019-06-19T10:32Z",1,"BRD.BART.2019.1",1,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",41,"singing","No","Unknown",1,NA,"WFREE",NA
"5e7f38e5-fe99-457e-9844-d238f87ecf98","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2019-06-19T10:32Z",1,"BRD.BART.2019.1",2,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",43,"singing","No","Unknown",1,NA,"WFREE",NA
"8c85d9b7-4bce-4664-af77-a5ac2c48fecf","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2019-06-19T10:32Z",1,"BRD.BART.2019.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",57,"singing","No","Unknown",1,NA,"WFREE",NA
"7f09d137-0afc-4181-b09b-d2ded38890ac","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2019-06-19T10:32Z",1,"BRD.BART.2019.1",6,"Y","BCCH","Poecile atricapillus","species","Black-capped Chickadee",59,"calling","No","Unknown",1,NA,"WFREE",NA
"e3273b2f-3ad9-4930-9a9f-89ce134a1688","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2019-06-19T10:50Z",1,"BRD.BART.2019.1",5,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",48,"singing","No","Unknown",1,NA,"WFREE",NA
"67117003-e9a5-4c2d-a337-d2f6d809d10b","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2019-06-19T10:50Z",1,"BRD.BART.2019.1",1,"Y","EAWP","Contopus virens","species","Eastern Wood-Pewee",26,"singing","No","Unknown",1,NA,"WFREE",NA
"c17d4c51-240e-4849-a778-bc13ef41b22f","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2019-06-19T10:50Z",1,"BRD.BART.2019.1",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",62,"singing","No","Unknown",1,NA,"WFREE",NA
"e3ba91c0-6058-450c-a8d9-c3f77853e6e4","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2019-06-19T10:50Z",1,"BRD.BART.2019.1",1,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",52,"singing","No","Unknown",1,NA,"WFREE",NA
"a58779a0-d80d-4314-bcc2-235764eef186","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2019-06-19T10:50Z",1,"BRD.BART.2019.1",2,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",77,"singing","No","Unknown",1,NA,"WFREE",NA
"c4931261-3980-4723-a572-51cbf4e42d36","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2019-06-19T10:50Z",1,"BRD.BART.2019.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",71,"singing","No","Unknown",1,NA,"WFREE",NA
"600cb544-57c6-453c-9f2d-d01c677e20f2","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2019-06-19T11:18Z",1,"BRD.BART.2019.1",3,"Y","GCKI","Regulus satrapa","species","Golden-crowned Kinglet",42,"singing","No","Unknown",1,NA,"WFREE",NA
"e0f6c238-5d7b-4e6f-b2de-707a00cab857","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2019-06-19T11:18Z",1,"BRD.BART.2019.1",4,"Y","WIWR","Troglodytes hiemalis","species","Winter Wren",114,"calling","No","Unknown",1,NA,"WFREE",NA
"d9c76709-8571-4bf3-91dd-69c740aacb43","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2019-06-19T11:18Z",1,"BRD.BART.2019.1",88,"Y","BHVI","Vireo solitarius","species","Blue-headed Vireo",NA,"singing","No","Unknown",1,NA,"WFREE",NA
"b13fb464-2ff8-4a9a-97ab-358e2e4d8812","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2019-06-19T11:18Z",1,"BRD.BART.2019.1",5,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",37,"singing","No","Unknown",1,NA,"WFREE",NA
"5f7caa14-8387-49a6-97c6-123d089ada4a","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2019-06-19T11:18Z",1,"BRD.BART.2019.1",3,"Y","CEDW","Bombycilla cedrorum","species","Cedar Waxwing",22,"flyover","No","Unknown",1,NA,"WFREE",NA
"1cbf25c3-0b6c-4b05-85a9-0d1ac6b27d78","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2019-06-19T11:18Z",1,"BRD.BART.2019.1",6,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",24,"singing","No","Unknown",1,NA,"WFREE",NA
"d497cb21-4374-4742-b08c-2850b403a98f","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2019-06-19T11:18Z",1,"BRD.BART.2019.1",4,"Y","UNTH","Turdidae sp.","family",NA,60,"singing","No","Unknown",1,NA,"WFREE",NA
"dc1df371-4edb-4409-8c10-4c6102c78961","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2019-06-19T11:18Z",1,"BRD.BART.2019.1",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",67,"singing","No","Unknown",1,NA,"WFREE",NA
"6bbb1695-9c3e-49f4-9f89-a006ce44ce44","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2019-06-19T11:18Z",1,"BRD.BART.2019.1",1,"Y","BCCH","Poecile atricapillus","species","Black-capped Chickadee",55,"singing","No","Unknown",1,NA,"WFREE",NA
"6b7e2919-36c8-4dbe-bf30-e8e6ff7392ad","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2019-06-19T11:18Z",1,"BRD.BART.2019.1",4,"Y","UNBI","Aves sp.","class",NA,34,"calling","No","Unknown",1,NA,"WFREE",NA
"7720e9c3-7b1c-4c8c-8c28-64699877e9e5","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2019-06-19T11:18Z",1,"BRD.BART.2019.1",1,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",36,"singing","No","Unknown",1,NA,"WFREE",NA
"156495c5-736b-44ab-abd5-e56b109f4a7a","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2019-06-19T11:18Z",1,"BRD.BART.2019.1",1,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",19,"singing","No","Unknown",1,NA,"WFREE",NA
"0740ce53-e311-4acb-890a-e940971d170b","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2019-06-19T11:43Z",1,"BRD.BART.2019.1",1,"Y","HETH","Catharus guttatus","species","Hermit Thrush",94,"singing","No","Unknown",1,NA,"WFREE",NA
"a022242a-f039-42f5-8776-d4c7c7c5c782","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2019-06-19T11:43Z",1,"BRD.BART.2019.1",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",66,"singing","No","Unknown",1,NA,"WFREE",NA
"0d60188e-cb1d-4b6c-820c-975528446d1e","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2019-06-19T11:43Z",1,"BRD.BART.2019.1",5,"Y","GCKI","Regulus satrapa","species","Golden-crowned Kinglet",45,"singing","No","Unknown",1,NA,"WFREE",NA
"8c6335c3-b528-4311-a07e-5c98642b0b57","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2019-06-19T11:43Z",1,"BRD.BART.2019.1",3,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",48,"singing","No","Unknown",1,NA,"WFREE",NA
"1e6c124f-cb5c-4588-8ced-51e3f370ac9b","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2019-06-19T11:43Z",1,"BRD.BART.2019.1",1,"Y","WIWR","Troglodytes hiemalis","species","Winter Wren",86,"singing","No","Unknown",1,NA,"WFREE",NA
"935ce7e1-fab6-4908-832d-de15ff9f2ac8","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2019-06-19T11:43Z",1,"BRD.BART.2019.1",4,"Y","UNWO","Picidae sp.","family",NA,51,"drumming","No","Unknown",1,NA,"WFREE",NA
"a75086c0-e2e1-4163-aca2-10457c55c284","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2019-06-19T11:43Z",1,"BRD.BART.2019.1",6,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",28,"singing","No","Unknown",1,NA,"WFREE",NA
"4cfd388f-9b1a-4ca4-9d4c-e522419eb7b2","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2019-06-19T12:07Z",1,"BRD.BART.2019.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",61,"singing","No","Unknown",1,NA,"WFREE",NA
"2d7d8d0f-e196-4863-9070-abdc1e983fcf","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2019-06-19T12:07Z",1,"BRD.BART.2019.1",5,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",82,"singing","No","Unknown",1,NA,"WFREE",NA
"89dcfea1-8847-4bda-bff6-7a7190a9edaf","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2019-06-19T12:07Z",1,"BRD.BART.2019.1",3,"Y","BLJA","Cyanocitta cristata","species","Blue Jay",64,"calling","No","Unknown",1,NA,"WFREE",NA
"771ca7fb-786b-4d23-a235-c6f36b86ba50","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2019-06-19T12:07Z",1,"BRD.BART.2019.1",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",65,"singing","No","Unknown",1,NA,"WFREE",NA
"456bee97-aba7-49b6-8c16-a3227e50ede3","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2019-06-19T12:07Z",1,"BRD.BART.2019.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",15,"singing","No","Unknown",1,NA,"WFREE",NA
"9bbd18e0-fd7d-4ea2-901e-7c2846774916","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2019-06-19T12:07Z",1,"BRD.BART.2019.1",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",38,"singing","No","Unknown",1,NA,"WFREE",NA
"ba6f4379-2844-4161-b6f1-b4d29a7f70d0","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",3,"2019-06-19T12:33Z",1,"BRD.BART.2019.1",88,"Y","BLJA","Cyanocitta cristata","species","Blue Jay",NA,"calling","No","Unknown",1,NA,"WFREE",NA
"ccae726f-8913-4c12-8a34-62570444ed84","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",3,"2019-06-19T12:33Z",1,"BRD.BART.2019.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",42,"singing","No","Unknown",1,NA,"WFREE",NA
"5dbd1ede-155a-4ca1-9017-704ce54a73c3","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",3,"2019-06-19T12:33Z",1,"BRD.BART.2019.1",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",86,"singing","No","Unknown",1,NA,"WFREE",NA
"ac0f2f43-ea0f-4572-9a99-708bcecabddb","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",9,"2019-06-19T13:04Z",1,"BRD.BART.2019.1",2,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",23,"singing","No","Unknown",1,NA,"WFREE",NA
"b2d63467-5790-401c-a77d-b21301d3088b","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",9,"2019-06-19T13:04Z",1,"BRD.BART.2019.1",1,"Y","EAWP","Contopus virens","species","Eastern Wood-Pewee",79,"calling","No","Unknown",1,NA,"WFREE",NA
"5cbcb074-2d62-42af-a601-1ce3154c1a88","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",9,"2019-06-19T13:04Z",1,"BRD.BART.2019.1",2,"Y","AMRE","Setophaga ruticilla","species","American Redstart",25,"singing","No","Unknown",1,NA,"WFREE",NA
